filename_ts;code;species;birdnet_label
XC42331_3.wav;prumod;Prunella modularis_Dunnock;1
XC431718_0.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC431718_1.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC431718_2.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC436423_0.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC436423_1.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC436423_2.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC436423_3.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC43671_0.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC43671_1.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC43671_2.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC43671_3.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC43853_0.wav;picvir;Picus viridis_European Green Woodpecker;1
XC43853_1.wav;picvir;Picus viridis_European Green Woodpecker;1
XC43853_2.wav;picvir;Picus viridis_European Green Woodpecker;0
XC43853_3.wav;picvir;Picus viridis_European Green Woodpecker;0
XC439517_0.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC439517_1.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC439517_2.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC439517_3.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC439517_4.wav;embcit;Emberiza citrinella_Yellowhammer;0
XC441171_3.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC441171_4.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC441171_5.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC441171_6.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC443435_0.wav;picvir;Picus viridis_European Green Woodpecker;1
XC443435_1.wav;picvir;Picus viridis_European Green Woodpecker;1
XC443780_0.wav;turmer;Turdus merula_Common Blackbird;1
XC443780_1.wav;turmer;Turdus merula_Common Blackbird;0
XC443780_2.wav;turmer;Turdus merula_Common Blackbird;1
XC443780_3.wav;turmer;Turdus merula_Common Blackbird;0
XC443874_0.wav;prumod;Prunella modularis_Dunnock;1
XC443874_1.wav;prumod;Prunella modularis_Dunnock;1
XC443874_2.wav;prumod;Prunella modularis_Dunnock;0
XC444019_0.wav;embcit;Emberiza citrinella_Yellowhammer;0
XC444019_1.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC444019_2.wav;embcit;Emberiza citrinella_Yellowhammer;0
XC444019_3.wav;embcit;Emberiza citrinella_Yellowhammer;0
XC444019_4.wav;embcit;Emberiza citrinella_Yellowhammer;0
XC445488_0.wav;turmer;Turdus merula_Common Blackbird;1
XC445488_1.wav;turmer;Turdus merula_Common Blackbird;1
XC445488_2.wav;turmer;Turdus merula_Common Blackbird;0
XC447477_0.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC447477_1.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC447477_2.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC447477_3.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC448896_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC448896_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC449181_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC449181_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC449181_2.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC449181_3.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC449181_4.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC449181_5.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC449181_6.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC449638_0.wav;colpal;Columba palumbus_Common Wood Pigeon;1
XC449638_1.wav;colpal;Columba palumbus_Common Wood Pigeon;1
XC453464_0.wav;picvir;Picus viridis_European Green Woodpecker;1
XC457280_0.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC457280_1.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC457280_2.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC457280_3.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC457280_4.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC457280_5.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC457280_6.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC460061_0.wav;trotro;Troglodytes troglodytes_Eurasian Wren;0
XC460061_1.wav;trotro;Troglodytes troglodytes_Eurasian Wren;0
XC460061_2.wav;trotro;Troglodytes troglodytes_Eurasian Wren;1
XC460061_3.wav;trotro;Troglodytes troglodytes_Eurasian Wren;1
XC460061_4.wav;trotro;Troglodytes troglodytes_Eurasian Wren;0
XC460061_5.wav;trotro;Troglodytes troglodytes_Eurasian Wren;0
XC461191_0.wav;chlchl;Chloris chloris_European Greenfinch;0
XC461191_1.wav;chlchl;Chloris chloris_European Greenfinch;0
XC461191_2.wav;chlchl;Chloris chloris_European Greenfinch;0
XC461191_3.wav;chlchl;Chloris chloris_European Greenfinch;0
XC461191_4.wav;chlchl;Chloris chloris_European Greenfinch;0
XC461191_5.wav;chlchl;Chloris chloris_European Greenfinch;0
XC461191_6.wav;chlchl;Chloris chloris_European Greenfinch;1
XC461191_7.wav;chlchl;Chloris chloris_European Greenfinch;1
XC461191_8.wav;chlchl;Chloris chloris_European Greenfinch;0
XC461191_9.wav;chlchl;Chloris chloris_European Greenfinch;0
XC461204_0.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC461204_1.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC461204_2.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC461522_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC461522_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC462369_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC462369_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC462369_2.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC463469_0.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC463469_1.wav;turvis;Turdus viscivorus_Mistle Thrush;0
XC463469_2.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC463469_3.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC463469_4.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC463469_5.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC467182_0.wav;turphi;Turdus philomelos_Song Thrush;0
XC467182_1.wav;turphi;Turdus philomelos_Song Thrush;0
XC467182_2.wav;turphi;Turdus philomelos_Song Thrush;0
XC467182_3.wav;turphi;Turdus philomelos_Song Thrush;0
XC467182_4.wav;turphi;Turdus philomelos_Song Thrush;0
XC467934_0.wav;phopho;Phoenicurus phoenicurus_Common Redstart;1
XC467934_1.wav;phopho;Phoenicurus phoenicurus_Common Redstart;1
XC467934_2.wav;phopho;Phoenicurus phoenicurus_Common Redstart;1
XC467934_3.wav;phopho;Phoenicurus phoenicurus_Common Redstart;0
XC468274_0.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC468274_1.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC468274_2.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC468274_3.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC468274_4.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC468381_0.wav;turphi;Turdus philomelos_Song Thrush;0
XC468381_1.wav;turphi;Turdus philomelos_Song Thrush;0
XC468381_2.wav;turphi;Turdus philomelos_Song Thrush;0
XC468381_3.wav;turphi;Turdus philomelos_Song Thrush;0
XC468381_4.wav;turphi;Turdus philomelos_Song Thrush;0
XC469806_0.wav;parmaj;Parus major_Great Tit;0
XC469806_1.wav;parmaj;Parus major_Great Tit;0
XC469806_2.wav;parmaj;Parus major_Great Tit;0
XC469806_3.wav;parmaj;Parus major_Great Tit;0
XC469806_4.wav;parmaj;Parus major_Great Tit;0
XC469806_5.wav;parmaj;Parus major_Great Tit;0
XC470432_0.wav;prumod;Prunella modularis_Dunnock;1
XC470432_1.wav;prumod;Prunella modularis_Dunnock;1
XC470432_2.wav;prumod;Prunella modularis_Dunnock;1
XC471235_0.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC471235_1.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC471235_2.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC471965_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC471965_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC471965_2.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC472206_0.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC472206_1.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC472206_2.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC472206_3.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC474898_0.wav;anttri;Anthus trivialis_Tree Pipit;1
XC474898_1.wav;anttri;Anthus trivialis_Tree Pipit;1
XC474898_2.wav;anttri;Anthus trivialis_Tree Pipit;1
XC474898_3.wav;anttri;Anthus trivialis_Tree Pipit;0
XC474898_4.wav;anttri;Anthus trivialis_Tree Pipit;1
XC478015_0.wav;phopho;Phoenicurus phoenicurus_Common Redstart;1
XC478015_1.wav;phopho;Phoenicurus phoenicurus_Common Redstart;1
XC478015_2.wav;phopho;Phoenicurus phoenicurus_Common Redstart;1
XC478015_3.wav;phopho;Phoenicurus phoenicurus_Common Redstart;0
XC478089_0.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC478089_1.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC478089_2.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC478089_3.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC478380_0.wav;anttri;Anthus trivialis_Tree Pipit;1
XC478380_1.wav;anttri;Anthus trivialis_Tree Pipit;1
XC479403_0.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC479403_1.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC479403_2.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC479403_4.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC479403_5.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC479403_6.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC479403_7.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC479403_8.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC480297_0.wav;picvir;Picus viridis_European Green Woodpecker;1
XC480297_1.wav;picvir;Picus viridis_European Green Woodpecker;1
XC480504_0.wav;trotro;Troglodytes troglodytes_Eurasian Wren;1
XC480504_1.wav;trotro;Troglodytes troglodytes_Eurasian Wren;1
XC481003_0.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC481003_1.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC481003_2.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC481003_3.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC481003_4.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC481505_0.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC481505_1.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC481505_2.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC481505_3.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC481801_0.wav;anttri;Anthus trivialis_Tree Pipit;1
XC481801_1.wav;anttri;Anthus trivialis_Tree Pipit;1
XC484710_0.wav;colpal;Columba palumbus_Common Wood Pigeon;1
XC486176_2.wav;chlchl;Chloris chloris_European Greenfinch;0
XC486176_3.wav;chlchl;Chloris chloris_European Greenfinch;0
XC486176_4.wav;chlchl;Chloris chloris_European Greenfinch;0
XC486698_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC486698_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC486698_10.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC486698_2.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC486698_3.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC486698_4.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC486698_5.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC486698_6.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC486698_7.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC486698_8.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC486698_9.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC48693_0.wav;fricoe;Fringilla coelebs_Common Chaffinch;0
XC48693_1.wav;fricoe;Fringilla coelebs_Common Chaffinch;0
XC48693_2.wav;fricoe;Fringilla coelebs_Common Chaffinch;0
XC48693_3.wav;fricoe;Fringilla coelebs_Common Chaffinch;0
XC487835_0.wav;colpal;Columba palumbus_Common Wood Pigeon;1
XC487835_1.wav;colpal;Columba palumbus_Common Wood Pigeon;1
XC488738_0.wav;turphi;Turdus philomelos_Song Thrush;1
XC488738_1.wav;turphi;Turdus philomelos_Song Thrush;0
XC488738_2.wav;turphi;Turdus philomelos_Song Thrush;0
XC488738_3.wav;turphi;Turdus philomelos_Song Thrush;1
XC488738_4.wav;turphi;Turdus philomelos_Song Thrush;0
XC488738_5.wav;turphi;Turdus philomelos_Song Thrush;0
XC488738_6.wav;turphi;Turdus philomelos_Song Thrush;1
XC488738_7.wav;turphi;Turdus philomelos_Song Thrush;0
XC494722_1.wav;anttri;Anthus trivialis_Tree Pipit;0
XC494722_2.wav;anttri;Anthus trivialis_Tree Pipit;0
XC494722_3.wav;anttri;Anthus trivialis_Tree Pipit;0
XC497271_0.wav;alaarv;Alauda arvensis_Eurasian Skylark;0
XC497271_1.wav;alaarv;Alauda arvensis_Eurasian Skylark;1
XC497271_2.wav;alaarv;Alauda arvensis_Eurasian Skylark;1
XC497271_3.wav;alaarv;Alauda arvensis_Eurasian Skylark;0
XC497271_4.wav;alaarv;Alauda arvensis_Eurasian Skylark;0
XC497271_5.wav;alaarv;Alauda arvensis_Eurasian Skylark;0
XC497788_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC497788_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC497788_2.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC499649_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC499649_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC499649_2.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC499649_3.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC499649_4.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC499649_5.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC499649_6.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC499650_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC499650_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC499650_2.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC499650_3.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC499650_4.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC500973_0.wav;turphi;Turdus philomelos_Song Thrush;1
XC500973_1.wav;turphi;Turdus philomelos_Song Thrush;1
XC500973_2.wav;turphi;Turdus philomelos_Song Thrush;0
XC500973_3.wav;turphi;Turdus philomelos_Song Thrush;0
XC500973_4.wav;turphi;Turdus philomelos_Song Thrush;1
XC502966_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC502966_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC502966_2.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC502966_3.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC502966_4.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC502966_5.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC502966_6.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC506570_0.wav;stralu;Strix aluco_Tawny Owl;1
XC506570_1.wav;stralu;Strix aluco_Tawny Owl;1
XC510786_0.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC510786_1.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC510786_2.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC510786_3.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC522540_0.wav;turphi;Turdus philomelos_Song Thrush;0
XC522540_1.wav;turphi;Turdus philomelos_Song Thrush;0
XC522540_2.wav;turphi;Turdus philomelos_Song Thrush;0
XC522540_3.wav;turphi;Turdus philomelos_Song Thrush;0
XC522540_4.wav;turphi;Turdus philomelos_Song Thrush;0
XC522540_5.wav;turphi;Turdus philomelos_Song Thrush;0
XC522540_6.wav;turphi;Turdus philomelos_Song Thrush;0
XC522540_7.wav;turphi;Turdus philomelos_Song Thrush;0
XC526308_0.wav;prumod;Prunella modularis_Dunnock;1
XC526308_1.wav;prumod;Prunella modularis_Dunnock;1
XC526308_2.wav;prumod;Prunella modularis_Dunnock;1
XC527874_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC527874_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC528667_0.wav;prumod;Prunella modularis_Dunnock;1
XC528667_1.wav;prumod;Prunella modularis_Dunnock;1
XC528667_2.wav;prumod;Prunella modularis_Dunnock;1
XC531126_0.wav;parmaj;Parus major_Great Tit;1
XC531126_1.wav;parmaj;Parus major_Great Tit;1
XC531126_2.wav;parmaj;Parus major_Great Tit;1
XC531126_3.wav;parmaj;Parus major_Great Tit;1
XC531126_4.wav;parmaj;Parus major_Great Tit;1
XC533705_0.wav;parmaj;Parus major_Great Tit;0
XC533705_1.wav;parmaj;Parus major_Great Tit;0
XC533705_2.wav;parmaj;Parus major_Great Tit;0
XC533705_3.wav;parmaj;Parus major_Great Tit;0
XC533705_4.wav;parmaj;Parus major_Great Tit;0
XC533705_5.wav;parmaj;Parus major_Great Tit;0
XC533705_6.wav;parmaj;Parus major_Great Tit;0
XC533705_7.wav;parmaj;Parus major_Great Tit;0
XC536575_0.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC536575_1.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC536575_2.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC537212_0.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC537212_1.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC537212_2.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC537212_3.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC538295_0.wav;picvir;Picus viridis_European Green Woodpecker;1
XC538295_1.wav;picvir;Picus viridis_European Green Woodpecker;0
XC539342_0.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC539342_1.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC539342_2.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC539345_0.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC539345_1.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC539345_2.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC540622_0.wav;turmer;Turdus merula_Common Blackbird;1
XC540622_1.wav;turmer;Turdus merula_Common Blackbird;1
XC540622_2.wav;turmer;Turdus merula_Common Blackbird;1
XC541035_0.wav;picvir;Picus viridis_European Green Woodpecker;0
XC541035_1.wav;picvir;Picus viridis_European Green Woodpecker;0
XC541537_1.wav;picvir;Picus viridis_European Green Woodpecker;1
XC541537_2.wav;picvir;Picus viridis_European Green Woodpecker;0
XC541537_3.wav;picvir;Picus viridis_European Green Woodpecker;0
XC541537_4.wav;picvir;Picus viridis_European Green Woodpecker;0
XC541573_0.wav;picvir;Picus viridis_European Green Woodpecker;1
XC541626_0.wav;turmer;Turdus merula_Common Blackbird;1
XC541626_1.wav;turmer;Turdus merula_Common Blackbird;0
XC541626_2.wav;turmer;Turdus merula_Common Blackbird;0
XC541626_3.wav;turmer;Turdus merula_Common Blackbird;0
XC543476_0.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC543476_1.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;0
XC543476_2.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;0
XC544610_0.wav;chlchl;Chloris chloris_European Greenfinch;1
XC544610_1.wav;chlchl;Chloris chloris_European Greenfinch;1
XC544610_2.wav;chlchl;Chloris chloris_European Greenfinch;0
XC544610_3.wav;chlchl;Chloris chloris_European Greenfinch;0
XC544610_4.wav;chlchl;Chloris chloris_European Greenfinch;0
XC546155_0.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC546155_1.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC546155_2.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC546155_3.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC546155_4.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC546155_5.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC546155_6.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC546155_7.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC546155_8.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC546155_9.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC546211_0.wav;turmer;Turdus merula_Common Blackbird;1
XC546211_1.wav;turmer;Turdus merula_Common Blackbird;1
XC546211_2.wav;turmer;Turdus merula_Common Blackbird;1
XC546211_3.wav;turmer;Turdus merula_Common Blackbird;1
XC546440_0.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC546440_1.wav;turvis;Turdus viscivorus_Mistle Thrush;0
XC546440_2.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC546440_3.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC546440_4.wav;turvis;Turdus viscivorus_Mistle Thrush;0
XC546440_5.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC546440_6.wav;turvis;Turdus viscivorus_Mistle Thrush;0
XC546483_0.wav;turvis;Turdus viscivorus_Mistle Thrush;0
XC546483_1.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC547200_0.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC547200_1.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC547200_2.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC547200_3.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC547200_4.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC547200_5.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC548117_0.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC548117_1.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC548117_2.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC548117_3.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC548117_4.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC548117_5.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC548691_0.wav;alaarv;Alauda arvensis_Eurasian Skylark;1
XC548911_0.wav;chlchl;Chloris chloris_European Greenfinch;0
XC548911_1.wav;chlchl;Chloris chloris_European Greenfinch;0
XC548911_2.wav;chlchl;Chloris chloris_European Greenfinch;0
XC548911_3.wav;chlchl;Chloris chloris_European Greenfinch;0
XC548911_4.wav;chlchl;Chloris chloris_European Greenfinch;0
XC549549_0.wav;phopho;Phoenicurus phoenicurus_Common Redstart;1
XC549549_1.wav;phopho;Phoenicurus phoenicurus_Common Redstart;0
XC549549_2.wav;phopho;Phoenicurus phoenicurus_Common Redstart;1
XC549549_3.wav;phopho;Phoenicurus phoenicurus_Common Redstart;1
XC550276_0.wav;stralu;Strix aluco_Tawny Owl;1
XC550276_1.wav;stralu;Strix aluco_Tawny Owl;1
XC550276_2.wav;stralu;Strix aluco_Tawny Owl;1
XC550276_3.wav;stralu;Strix aluco_Tawny Owl;1
XC550301_0.wav;anttri;Anthus trivialis_Tree Pipit;0
XC550301_1.wav;anttri;Anthus trivialis_Tree Pipit;1
XC550301_2.wav;anttri;Anthus trivialis_Tree Pipit;1
XC550301_3.wav;anttri;Anthus trivialis_Tree Pipit;0
XC55121_0.wav;trotro;Troglodytes troglodytes_Eurasian Wren;0
XC55121_1.wav;trotro;Troglodytes troglodytes_Eurasian Wren;1
XC55121_2.wav;trotro;Troglodytes troglodytes_Eurasian Wren;1
XC55121_3.wav;trotro;Troglodytes troglodytes_Eurasian Wren;1
XC55121_4.wav;trotro;Troglodytes troglodytes_Eurasian Wren;1
XC552374_0.wav;picvir;Picus viridis_European Green Woodpecker;1
XC552705_0.wav;erirub;Erithacus rubecula_European Robin;1
XC552705_1.wav;erirub;Erithacus rubecula_European Robin;1
XC552705_2.wav;erirub;Erithacus rubecula_European Robin;1
XC552705_3.wav;erirub;Erithacus rubecula_European Robin;0
XC552705_4.wav;erirub;Erithacus rubecula_European Robin;0
XC552705_5.wav;erirub;Erithacus rubecula_European Robin;0
XC552705_6.wav;erirub;Erithacus rubecula_European Robin;0
XC552705_7.wav;erirub;Erithacus rubecula_European Robin;0
XC552810_0.wav;colpal;Columba palumbus_Common Wood Pigeon;1
XC553345_0.wav;picvir;Picus viridis_European Green Woodpecker;0
XC553345_1.wav;picvir;Picus viridis_European Green Woodpecker;0
XC553345_2.wav;picvir;Picus viridis_European Green Woodpecker;0
XC553358_0.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC553358_1.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC553358_2.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC553358_3.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC553358_4.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC553830_0.wav;turmer;Turdus merula_Common Blackbird;1
XC553830_1.wav;turmer;Turdus merula_Common Blackbird;1
XC553830_2.wav;turmer;Turdus merula_Common Blackbird;1
XC553830_3.wav;turmer;Turdus merula_Common Blackbird;0
XC554065_0.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC554065_1.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC555033_0.wav;cuccan;Cuculus canorus_Common Cuckoo;0
XC555033_1.wav;cuccan;Cuculus canorus_Common Cuckoo;0
XC555033_2.wav;cuccan;Cuculus canorus_Common Cuckoo;0
XC555420_0.wav;erirub;Erithacus rubecula_European Robin;0
XC555420_1.wav;erirub;Erithacus rubecula_European Robin;0
XC555855_0.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC555855_1.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC555855_2.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC555855_3.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC555855_4.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC557476_0.wav;phopho;Phoenicurus phoenicurus_Common Redstart;1
